,Year,Conf,Authors,Dominant_Topic,Topic_00,Topic_01,Topic_02,Topic_03,Topic_04,Topic_05,Topic_06,Topic_07,Topic_08,Topic_09,Topic_10,Topic_11,Topic_12,Topic_13
15,2000,Usenix,"Josyula R. Rao, Pankaj Rohatgi",Topic_10,0.05780173704702005,0.061994609164420476,0.0882000598981731,0.05046421084156932,0.05465708295896974,0.05151242887091943,0.03998203054806829,0.08191075172207248,0.08295896975142257,0.05780173704702005,0.13956274333632823,0.04941599281221922,0.11650194669062593,0.06723569931117102
16,2000,Usenix,"Anurag Acharya, Mandar Raje",Topic_06,0.036507936507936496,0.10811287477954144,0.05440917107583773,0.09885361552028218,0.11613756613756615,0.10564373897707231,0.1747795414462081,0.05379188712522045,0.04514991181657847,0.024779541446208107,0.02724867724867724,0.03465608465608465,0.05132275132275131,0.06860670194003526
17,2000,Usenix,Leendert van Doorn,Topic_04,0.046647230320699715,0.15322319403952062,0.04551344347262716,0.03644314868804666,0.160025915127956,0.07045675413022352,0.047781017168772276,0.04324586977648203,0.039844509232264354,0.09653385163589247,0.04437965662455459,0.04324586977648203,0.09086491739552967,0.08179462261094915
18,2000,Usenix,Niels Provos,Topic_05,0.041400752740958925,0.11585665193912617,0.04140075274095893,0.042546228113238424,0.05056455571919488,0.17198494518082152,0.05743740795287186,0.05056455571919488,0.09752904598265424,0.05171003109147438,0.04025527736867943,0.048273604974635904,0.11471117656684668,0.07576501390934381
19,2000,Usenix,"Rachna Dhamija, Adrian Perrig",Topic_02,0.0684870684870685,0.039738039738039736,0.3637473637473637,0.08713508713508715,0.04284604284604285,0.06693306693306694,0.03896103896103897,0.045177045177045176,0.05916305916305917,0.045177045177045176,0.029637029637029636,0.0444000444000444,0.02886002886002886,0.039738039738039736
20,2001,Usenix,"Drew Dean, Adam Stubblefield",Topic_05,0.07997557997557997,0.09991859991859992,0.05006105006105007,0.05006105006105007,0.07285307285307284,0.11986161986161986,0.06857956857956857,0.057183557183557186,0.09422059422059423,0.05006105006105007,0.10989010989010989,0.05006105006105007,0.05006105006105007,0.04721204721204722
21,2001,Usenix,"David Moore, Geoffrey M. Voelker, Stefan Savage",Topic_09,0.08480725623582766,0.03613000755857899,0.07634164777021919,0.05941043083900226,0.046712018140589555,0.049886621315192725,0.05306122448979591,0.05941043083900226,0.0382464096749811,0.1938019652305367,0.12078609221466363,0.043537414965986385,0.10068027210884353,0.03718820861678005
22,2001,Usenix,"Thomer M. Gil, Massimiliano Poletto",Topic_10,0.0895599432184798,0.0859465737514518,0.040779455413601756,0.057942960381984765,0.04710285198090075,0.0832365466511808,0.031746031746031744,0.056136275648470756,0.03716608594657375,0.04348948251387275,0.251258226867983,0.04077945541360175,0.06968641114982578,0.06516969931604077
23,2001,Usenix,Peter Gutmann,Topic_02,0.08169506334643947,0.10106305519149554,0.21625163826998692,0.03582350371341197,0.0327653997378768,0.06334643949322846,0.07354011941167903,0.04601718363186252,0.03888160768894713,0.044997815640017466,0.03378476772972185,0.044997815640017466,0.07965632736274936,0.10717926314256587
24,2001,Usenix,"Michael Frantzen, Michael Shuey",Topic_01,0.0633249791144528,0.31595655806182127,0.04227234753550544,0.051629072681704254,0.0808688387635756,0.04344193817878029,0.051629072681704254,0.053968253968253964,0.04227234753550544,0.0504594820384294,0.045781119465329985,0.0504594820384294,0.06215538847117794,0.04578111946532999
25,2001,Usenix,"Mark Lindemann, Sean W. Smith",Topic_11,0.05349206349206349,0.10904761904761906,0.1034920634920635,0.0434920634920635,0.04904761904761904,0.07238095238095238,0.050158730158730146,0.05126984126984126,0.06238095238095237,0.0734920634920635,0.050158730158730146,0.11238095238095237,0.057936507936507925,0.11126984126984127
26,2001,Usenix,Avishai Wool,Topic_10,0.025530694205393,0.04159495123350544,0.06167527251864602,0.028208070376745067,0.10786001147446933,0.055651176133103844,0.0857716580608147,0.07707018550392043,0.03557085484796328,0.04092560719066743,0.2270032510996366,0.05431248804742781,0.04159495123350544,0.1172308280742016
27,2001,Usenix,"Peter M. Gleitz, Steven M. Bellovin",Topic_01,0.04298941798941801,0.12748015873015878,0.04761904761904764,0.05456349206349208,0.06960978835978836,0.06729497354497356,0.09275793650793654,0.046461640211640225,0.047619047619047616,0.06613756613756615,0.1020171957671958,0.09507275132275135,0.03835978835978838,0.1020171957671958
28,2001,Usenix,"Mark Handley, Vern Paxson, Christian Kreibich",Topic_10,0.07854808590102709,0.08263305322128853,0.07119514472455649,0.07446311858076565,0.03524743230625583,0.04995331465919701,0.041783380018674134,0.0507703081232493,0.034430438842203544,0.06139122315592904,0.26890756302521,0.07364612511671337,0.04505135387488328,0.03197945845004668
29,2001,Usenix,"Scott Craver, Min Wu, Bede Liu, Adam Stubblefield, Ben Swartzlander, Dan S. Wallach, Drew Dean, Edward W. Felten",Topic_13,0.05145648002790861,0.0746555032269318,0.11128553985696846,0.0453514739229025,0.04413047270190129,0.061224489795918366,0.09785452642595502,0.08930751787894647,0.05511948369091226,0.052677481248909835,0.06488749345892204,0.07099249956392814,0.041688470259898844,0.13936856793999652
30,2001,Usenix,"Kingpin, Mudge",Topic_02,0.04821132433072731,0.06894100923951671,0.13278843875858806,0.038261075574508405,0.0631366974650557,0.06894100923951671,0.10045013030087659,0.05069888651978205,0.03328595119639896,0.08469556977019665,0.04572376214167259,0.05152807391613362,0.09049988154465768,0.12283819000236916
31,2001,Usenix,"Steven J. Bauer, Nissanka Bodhi Priyantha",Topic_05,0.06709445007317347,0.07733873691320498,0.06630642800855566,0.030057413036136436,0.03478554542384329,0.2231228188674997,0.038725655746932326,0.04266576607002138,0.038725655746932326,0.04818192052234604,0.04266576607002138,0.058426207362377566,0.18056962737813803,0.051334008780817286
32,2001,Usenix,"Crispin Cowan, Steve Beattie, Chris Wright, Greg Kroah-Hartman",Topic_01,0.08136587968520743,0.2363612111511272,0.06362545018007204,0.04588502067493665,0.10004001600640257,0.044951313858876886,0.030012004801920778,0.07856475923702816,0.07202881152460985,0.059890622915833004,0.05802320928371348,0.03281312525010005,0.04215019341069761,0.05428838201947445
33,2001,Usenix,"David Larochelle, David Evans",Topic_04,0.06736803248431156,0.07641196013289037,0.05703211517165005,0.07641196013289037,0.21465485418973798,0.04540420819490588,0.049280177187153947,0.08545588778146919,0.04928017718715393,0.08028792912513842,0.04282022886674051,0.04928017718715393,0.06478405315614617,0.041528239202657816
34,2001,Usenix,"Crispin Cowan, Matt Barringer, Steve Beattie, Greg Kroah-Hartman, Michael Frantzen, Jamie Lokier",Topic_07,0.04871373836891077,0.1151249771939427,0.043605181536216016,0.051268016785258164,0.13172778690020068,0.0576537128261266,0.06787082649151611,0.17387338076993247,0.04232804232804233,0.06659368728334245,0.05254515599343183,0.05765371282612661,0.041050903119868636,0.04999087757708445
35,2001,Usenix,"Umesh Shankar, Kunal Talwar, Jeffrey S. Foster, David A. Wagner",Topic_04,0.04820693709582599,0.053693905545757405,0.06329610033313736,0.11953752694493436,0.1593180482069371,0.04683519498334314,0.052322163433274546,0.15245933764452285,0.04546345287086028,0.04820693709582599,0.04683519498334314,0.0564373897707231,0.06055261610817165,0.04683519498334314
36,2001,Usenix,"Jude T. Regan, Christian D. Jensen",Topic_13,0.026852846401718585,0.056092612483589925,0.0644468313641246,0.031029955841985916,0.04940923737916219,0.20897481799737444,0.04690297171500179,0.03186537773003938,0.02852369017782552,0.03270079961809286,0.047738393603055256,0.04189044038668098,0.12292636352786732,0.21064566177348137
37,2001,Usenix,"Olga Kornievskaia, Peter Honeyman, Bill Doster, Kevin Coffman",Topic_05,0.0566694514062935,0.058618769145084924,0.09663046505151768,0.03522695627958785,0.06641604010025062,0.14341409078251185,0.07226399331662489,0.038150932887774984,0.139515455304929,0.04887218045112781,0.07421331105541631,0.0478975215817321,0.03132832080200502,0.09078251183514341
38,2001,Usenix,"Kevin Fu, Emil Sit, Kendra Smith, Nick Feamster",Topic_05,0.07734732311003496,0.034974441754102775,0.06698950766747376,0.044390637610976585,0.04815711595372611,0.1959913909066452,0.08393866020984664,0.03874092009685229,0.12254506322302931,0.0707559860102233,0.05380683346785041,0.060398170567662085,0.04721549636803873,0.05474845305353779
39,2001,Usenix,Naomaru Itoi,Topic_05,0.11247653183137055,0.0706605222734255,0.08858166922683051,0.04079194401775048,0.04198668714797748,0.16982420208226662,0.04079194401775048,0.08499743983614952,0.09336064174773853,0.04198668714797748,0.044376173408431474,0.056323604710701476,0.057518347840928484,0.05632360471070149
40,2001,Usenix,"Lukasz Opyrchal, Atul Prakash",Topic_05,0.03793650793650794,0.0457142857142857,0.04126984126984127,0.04238095238095237,0.03682539682539683,0.19793650793650797,0.07904761904761905,0.0546031746031746,0.044603174603174596,0.12349206349206349,0.12126984126984126,0.056825396825396814,0.045714285714285714,0.07238095238095238
41,2001,Usenix,"Dan Boneh, Xuhua Ding, Gene Tsudik, Chi-Ming Wong",Topic_05,0.04540420819490588,0.10871170173495756,0.05444813584348469,0.041528239202657816,0.05703211517165006,0.16168327796234774,0.051864156515319296,0.05315614617940199,0.08803986710963456,0.041528239202657816,0.06607604282022887,0.10483573274270949,0.05315614617940199,0.0725359911406423
42,2001,Usenix,"Charlie Kaufman, Radia J. Perlman",Topic_05,0.03315250150693188,0.02682338758288125,0.06972071529033555,0.03104279686558167,0.03877838055053244,0.3376532047418123,0.042997789833232866,0.02822985734378139,0.13160538476994174,0.031042796865581673,0.024010448061080974,0.08378541289933696,0.04018485031143258,0.08097247337753666
43,2001,Usenix,Niels Provos,Topic_05,0.05249433106575963,0.05804988662131519,0.048526077097505664,0.13741496598639458,0.05566893424036281,0.19217687074829937,0.04297052154195011,0.06598639455782312,0.031065759637188207,0.04773242630385487,0.06678004535147392,0.05249433106575963,0.10170068027210884,0.046938775510204075
44,2001,Usenix,"Dawn Xiaodong Song, David A. Wagner, Xuqing Tian",Topic_12,0.11330737745832088,0.06858340820604972,0.1119097534191874,0.08815014475391833,0.048317859638614354,0.06858340820604972,0.0511131077168813,0.02595587501247878,0.04342617550164719,0.03643805530597983,0.06369172406908255,0.06299291204951582,0.19367075970849557,0.023859438953778577
45,2002,Usenix,"Russ Cox, Eric Grosse, Rob Pike, David L. Presotto, Sean Quinlan",Topic_13,0.04559884559884559,0.11226551226551226,0.08802308802308803,0.03448773448773449,0.06075036075036074,0.08600288600288601,0.08398268398268398,0.038528138528138536,0.0759018759018759,0.03246753246753247,0.044588744588744574,0.08903318903318903,0.04963924963924963,0.15873015873015875
46,2002,Usenix,"Chris Wright, Crispin Cowan, Stephen Smalley, James Morris, Greg Kroah-Hartman",Topic_13,0.03683737646001797,0.14375561545372864,0.05046421084156932,0.06513926325247078,0.043126684636118594,0.03369272237196766,0.038933812518718185,0.08295896975142257,0.05780173704702005,0.04836777478286911,0.04627133872416891,0.03893381251871818,0.035789158430667864,0.2779275232105421
47,2002,Usenix,"Xiaolan Zhang, Antony Edwards, Trent Jaeger",Topic_13,0.03968253968253968,0.08165784832451498,0.05079365079365079,0.04215167548500882,0.07425044091710756,0.06313932980599646,0.04955908289241622,0.1112874779541446,0.10511463844797175,0.04091710758377425,0.04215167548500882,0.044620811287477954,0.060670194003527314,0.19400352733686066
48,2002,Usenix,"Yihua Liao, V. Rao Vemuri",Topic_03,0.05364491475602587,0.04335684891240447,0.04027042915931806,0.2840975896531453,0.11228689006466787,0.05570252792475015,0.05467372134038801,0.05570252792475015,0.03821281599059378,0.05776014109347443,0.03306878306878308,0.04747207524985303,0.0824514991181658,0.041299235743680184
49,2002,Usenix,"Jonathon T. Giffin, Somesh Jha, Barton P. Miller",Topic_04,0.039541654926270306,0.0507185122569738,0.044801352493660185,0.07635953789799944,0.31501831501831495,0.06912745374283837,0.0697849159387621,0.05926552080398234,0.029022259791490562,0.02967972198741429,0.05334836104066873,0.05400582323659247,0.029022259791490555,0.08030431107354186
50,2002,Usenix,"Kyung-suk Lhee, Steve J. Chapin",Topic_04,0.07025761124121781,0.10031225604996098,0.029274004683840758,0.07025761124121781,0.24694249284413225,0.07754358574030706,0.03929221962008848,0.04566744730679157,0.036559979182930004,0.03929221962008847,0.04202446005724694,0.09849076242518867,0.06479313036690088,0.03929221962008847
51,2002,Usenix,"Lujo Bauer, Michael A. Schneider, Edward W. Felten",Topic_13,0.039616948707857785,0.1204250295159386,0.03869867506231142,0.04879968516332151,0.06349206349206349,0.0800209891118982,0.054309327036599755,0.0460448642266824,0.15899252262888627,0.038698675062311415,0.04145349599895053,0.042371769644496904,0.030434212252394073,0.1966417420962876
52,2002,Usenix,"Russ Cox, Eric Grosse, Rob Pike, David L. Presotto, Sean Quinlan",Topic_13,0.04357864357864357,0.11226551226551225,0.08903318903318902,0.0354978354978355,0.06782106782106781,0.09812409812409811,0.07994227994227993,0.034487734487734484,0.056709956709956696,0.03347763347763348,0.041558441558441545,0.09206349206349206,0.05468975468975467,0.16075036075036075
53,2002,Usenix,"Chris Wright, Crispin Cowan, Stephen Smalley, James Morris, Greg Kroah-Hartman",Topic_13,0.035789158430667864,0.15214135968852954,0.05046421084156932,0.06618748128182089,0.04522312069481879,0.03474094040131776,0.03998203054806829,0.07771787960467205,0.05360886492961964,0.04941599281221922,0.0462713387241689,0.0420784666067685,0.035789158430667864,0.2705899970050914
54,2002,Usenix,"Xiaolan Zhang, Antony Edwards, Trent Jaeger",Topic_13,0.043386243386243396,0.08165784832451499,0.055731922398589054,0.0470899470899471,0.0853615520282187,0.05449735449735449,0.05202821869488535,0.09894179894179896,0.10388007054673722,0.04091710758377426,0.042151675485008824,0.043386243386243396,0.053262786596119924,0.19770723104056442
55,2002,Usenix,"Yihua Liao, V. Rao Vemuri",Topic_03,0.05261610817166372,0.04541446208112874,0.03718400940623163,0.2779247501469724,0.11331569664902999,0.05570252792475014,0.054673721340388004,0.05570252792475014,0.039241622574955906,0.05570252792475014,0.03615520282186949,0.045414462081128745,0.08656672545561435,0.0443856554967666
56,2002,Usenix,"Jonathon T. Giffin, Somesh Jha, Barton P. Miller",Topic_04,0.039541654926270306,0.052033436648821256,0.04282896590588898,0.07109984033060956,0.31501831501831495,0.06978491593876208,0.06846999154691462,0.06846999154691462,0.026392411007795612,0.03033718418333803,0.046773739081431384,0.05532074762843993,0.030994646379261755,0.08293415985723677
57,2002,Usenix,"Kyung-suk Lhee, Steve J. Chapin",Topic_04,0.0702576112412178,0.09393702836325786,0.03200624512099922,0.07116835805360396,0.24785323965651837,0.07298985167837627,0.03747072599531615,0.042024460057246936,0.04111371324486078,0.03929221962008847,0.04020296643247462,0.09484777517564402,0.08027582617746552,0.03655997918292999
58,2002,Usenix,"Lujo Bauer, Michael A. Schneider, Edward W. Felten",Topic_13,0.040535222353404156,0.12409812409812408,0.04420831693558966,0.05247277974550701,0.06532861078315623,0.08369408369408368,0.054309327036599755,0.04512659058113603,0.15348288075560804,0.03502558048012593,0.03410730683457956,0.040535222353404156,0.030434212252394073,0.1966417420962876
59,2002,Usenix,"Russ Cox, Eric Grosse, Rob Pike, David L. Presotto, Sean Quinlan",Topic_12,0.039608366711170455,0.03649310191366267,0.07387627948375612,0.038569945112001194,0.07906838747960244,0.05103100430203234,0.0603767986945557,0.08114523067794098,0.09568313306631064,0.07076101468624833,0.06660732828957129,0.06453048509123276,0.17252633140483614,0.06972259308707907
60,2002,Usenix,"Chris Wright, Crispin Cowan, Stephen Smalley, James Morris, Greg Kroah-Hartman",Topic_09,0.07593307593307595,0.04515229515229516,0.07968682968682972,0.08268983268983271,0.05716430716430718,0.03464178464178464,0.0429000429000429,0.03013728013728014,0.027134277134277143,0.2621192621192621,0.12398112398112404,0.043650793650793655,0.05791505791505793,0.0368940368940369
61,2002,Usenix,"Xiaolan Zhang, Antony Edwards, Trent Jaeger",Topic_04,0.04143840427026267,0.08961932855738165,0.07683663435875826,0.05913751931451046,0.1712319145947465,0.037505267593763165,0.12895069532237674,0.09846888607950555,0.053237814299761196,0.03553869925551341,0.033572130917263666,0.055204382638010946,0.07093692934400898,0.04832139345413681
62,2002,Usenix,"Yihua Liao, V. Rao Vemuri",Topic_04,0.060090702947845805,0.2117661879566642,0.02922650541698161,0.03716301335348954,0.24615772234819855,0.03628117913832198,0.044217687074829926,0.03451751070798689,0.033635676492819344,0.03716301335348953,0.030108339632149157,0.0618543713781809,0.05127236079617031,0.08654572940287225
63,2002,Usenix,"Jonathon T. Giffin, Somesh Jha, Barton P. Miller",Topic_01,0.05687830687830686,0.16567460317460317,0.10201719576719576,0.04877645502645502,0.0788690476190476,0.0441468253968254,0.0441468253968254,0.0453042328042328,0.0626653439153439,0.058035714285714274,0.04298941798941799,0.06498015873015872,0.060350529100529085,0.1251653439153439
64,2002,Usenix,"Kyung-suk Lhee, Steve J. Chapin",Topic_10,0.05023547880690738,0.09419152276295134,0.06855049712192568,0.08442351299494157,0.04535147392290249,0.07221350078492934,0.05389848246991103,0.07343450200593057,0.05634048491191348,0.08198151055293912,0.1442525728240014,0.07587650444793301,0.05145648002790859,0.04779347636490493
65,2002,Usenix,"Lujo Bauer, Michael A. Schneider, Edward W. Felten",Topic_10,0.05016357688113414,0.041681812674179086,0.031503695625833036,0.049315400460438634,0.028959166363746527,0.13752574821277117,0.04761904761904762,0.027262813522355517,0.05016357688113414,0.08833151581243186,0.32751726644856416,0.03235187204652854,0.041681812674179086,0.04592269477765661
66,2002,Usenix,"Jonathan S. Shapiro, John Vanderburgh",Topic_02,0.12127697520955948,0.048867487069734254,0.12252541466024612,0.0588550026752274,0.053861244872480826,0.11503477795612628,0.06135188157660067,0.06135188157660067,0.07758159443552702,0.07508471553415373,0.05261280542179419,0.0650971999286606,0.045122168717674334,0.04137685036561442
67,2002,Usenix,"David M. Martin Jr., Andrew Schulman",Topic_00,0.16680350301039962,0.0422824302134647,0.09688013136289,0.10166940339354133,0.0422824302134647,0.04036672140120417,0.05856595511767926,0.07676518883415435,0.0997536945812808,0.03461959496442256,0.045155993431855494,0.03653530377668309,0.05473453749315818,0.10358511220580187
68,2002,Usenix,Scott G. Renfro,Topic_09,0.06479313036690086,0.040202966432474625,0.03473848555815769,0.03564923237054385,0.06297163674212855,0.09393702836325789,0.035649232370543855,0.042024460057246936,0.06570387717928702,0.21870934166016143,0.09393702836325789,0.10031225604996098,0.04839968774395004,0.06297163674212855
69,2002,Usenix,"Stuart Staniford, Vern Paxson, Nicholas Weaver",Topic_02,0.04716117216117216,0.06425518925518926,0.18605006105006114,0.06318681318681318,0.05570818070818071,0.0695970695970696,0.0770757020757021,0.11874236874236878,0.07921245421245424,0.042887667887667895,0.04716117216117216,0.048229548229548225,0.03861416361416362,0.06211843711843712
70,2002,Usenix,"Hao Chen, David A. Wagner, Drew Dean",Topic_00,0.18893102963899427,0.06405394016013485,0.05028796179238656,0.044388256777637296,0.055204382638010946,0.18303132462424498,0.0571709509762607,0.04832139345413681,0.09256918106475628,0.03455541508638854,0.04242168843938755,0.04832139345413681,0.042421688439387546,0.04832139345413681
71,2002,Usenix,"Vladimir Kiriansky, Derek Bruening, Saman P. Amarasinghe",Topic_04,0.055776014109347447,0.07738095238095237,0.05886243386243385,0.06657848324514992,0.0989858906525573,0.08046737213403879,0.052689594356261034,0.06503527336860669,0.08972663139329805,0.06657848324514991,0.05886243386243385,0.08509700176366843,0.09126984126984125,0.052689594356261034
72,2002,Usenix,Jonathan S. Shapiro John Vanderburgh,Topic_05,0.045086119554204655,0.07818304626815265,0.06872678149273892,0.049814251941911504,0.04981425194191151,0.13492063492063494,0.059270516717325215,0.11009793988517391,0.04745018574805809,0.0663627152988855,0.0486322188449848,0.04154002026342452,0.08054711246200608,0.11955420466058764
73,2003,Usenix,"Peter Broadwell, Matthew Harren, Naveen Sastry",Topic_12,0.03924646781789639,0.06732949590092446,0.07343450200593057,0.04657247514390371,0.08320251177394035,0.053898482469911045,0.108843537414966,0.10029652886795744,0.05511948369091225,0.04046746903889761,0.05023547880690737,0.042909471480900054,0.17721960579103438,0.06122448979591835
74,2003,Usenix,"Jamie Twycross, Matthew M. Williamson",Topic_09,0.056416140753490135,0.07783515012430675,0.06177089309619429,0.0805125262956588,0.07917383820998278,0.04838401223943392,0.06846433352457447,0.07381908586727863,0.056416140753490135,0.1755593803786575,0.0657869573532224,0.06043220501051825,0.044367947982405814,0.051061388410785995
75,2003,Usenix,"Rick Kennell, Leah H. Jamieson",Topic_10,0.08529891707461801,0.08010680907877168,0.05103100430203233,0.04064678831033971,0.038569945112001194,0.04480047470701676,0.03856994511200119,0.09152944666963357,0.08322207387627947,0.05518469069870938,0.14033526183058892,0.07595312268209464,0.03441625871532414,0.14033526183058892
76,2003,Usenix,"Niels Provos, Markus Friedl, Peter Honeyman",Topic_01,0.04642857142857143,0.2871693121693122,0.04365079365079365,0.03624338624338625,0.09087301587301588,0.05198412698412699,0.08902116402116404,0.06957671957671958,0.04642857142857143,0.0417989417989418,0.037169312169312164,0.04642857142857143,0.04272486772486772,0.07050264550264551
77,2003,Usenix,"Eugene Tsyrklevich, Bennet Yee",Topic_01,0.09806694955209808,0.24438158101524443,0.048561999057048555,0.046361779035046354,0.07056419927707056,0.07826496935407826,0.03756089894703757,0.04086122898004087,0.05516265912305515,0.04306144900204306,0.039761118969039756,0.04416155901304415,0.04416155901304415,0.10906804966210908
78,2003,Usenix,Niels Provos,Topic_01,0.036831561103405776,0.2029588534442904,0.04114655570966251,0.0724302666050239,0.11665896131915553,0.04114655570966251,0.06272152874094622,0.09292649098474344,0.05840653413468948,0.03575281245184159,0.04222530436122669,0.053012790876868554,0.04114655570966252,0.1026352288488211
79,2003,Usenix,"Chris Lesniewski-Laas, M. Frans Kaashoek",Topic_10,0.05121075194067895,0.05851002201367166,0.03093500173792145,0.03904530181902444,0.03255706175414205,0.1525895029544665,0.07554165218398796,0.04634457189201715,0.07310856215965707,0.05283281195689956,0.2345035337736068,0.04391148186768625,0.07473062217587766,0.034179121770362655
80,2003,Usenix,"John G. Brainard, Ari Juels, Burt Kaliski, Michael Szydlo",Topic_05,0.04037498668371151,0.07020347288803665,0.1552146585703633,0.029189304357089586,0.03142644082241397,0.17162032598274213,0.09630339831682112,0.041866410993927766,0.06572919995738787,0.05006924470011718,0.03664642590817087,0.08511771599019921,0.04261212314903589,0.08362629167998295
81,2003,Usenix,"Diana K. Smetters, Glenn Durfee",Topic_10,0.04462081128747796,0.07918871252204585,0.0693121693121693,0.060670194003527335,0.03968253968253969,0.056966490299823626,0.049559082892416215,0.050793650793650794,0.10511463844797178,0.09523809523809525,0.16560846560846562,0.05449735449735451,0.05079365079365078,0.07795414462081128
